time_s,event,details
13.9022,DATA_DROP_SIG,rx=1,sender=0,nonce=13900000000
13.9022,DATA_DROP_SIG,rx=6,sender=0,nonce=13900000000
13.9022,DATA_DROP_SIG,rx=7,sender=0,nonce=13900000000
13.9022,DATA_DROP_SIG,rx=10,sender=0,nonce=13900000000
13.9022,DATA_DROP_SIG,rx=4,sender=0,nonce=13900000000
13.9022,DATA_DROP_SIG,rx=11,sender=0,nonce=13900000000
13.9022,DATA_DROP_SIG,rx=9,sender=0,nonce=13900000000
14,REPORT_SENT,by=0,about=7,delta=-0.050000
14,REPORT_SENT,by=1,about=0,delta=-0.050000
14,REPORT_SENT,by=2,about=4,delta=-0.050000
14,REPORT_SENT,by=3,about=2,delta=-0.050000
14,REPORT_SENT,by=4,about=7,delta=-0.050000
14,REPORT_SENT,by=5,about=0,delta=-0.050000
14,REPORT_SENT,by=6,about=7,delta=0.010000
14,REPORT_SENT,by=7,about=9,delta=-0.050000
14,REPORT_SENT,by=8,about=8,delta=-0.050000
14,REPORT_SENT,by=9,about=8,delta=-0.050000
14,HO_START,veh=3,from=1,to=0,trust=0.690000
14.0002,REPORT_RX_RSU,rsu=10,by=9,about=8,delta=-0.050000
14.0005,REPORT_RX_RSU,rsu=10,by=8,about=8,delta=-0.050000
14.0007,REPORT_RX_RSU,rsu=10,by=7,about=9,delta=-0.050000
14.0008,REPORT_RX_RSU,rsu=10,by=4,about=7,delta=-0.050000
14.001,REPORT_RX_RSU,rsu=10,by=1,about=0,delta=-0.050000
14.0015,REPORT_RX_RSU,rsu=10,by=0,about=7,delta=-0.050000
14.0027,DATA_DROP_SIG,rx=3,sender=0,nonce=14000000000
14.0027,DATA_DROP_SIG,rx=2,sender=0,nonce=14000000000
14.0027,DATA_DROP_SIG,rx=1,sender=0,nonce=14000000000
14.0027,DATA_DROP_SIG,rx=5,sender=0,nonce=14000000000
14.0027,DATA_DROP_SIG,rx=6,sender=0,nonce=14000000000
14.0027,DATA_DROP_SIG,rx=7,sender=0,nonce=14000000000
14.0027,DATA_DROP_SIG,rx=10,sender=0,nonce=14000000000
14.0027,DATA_DROP_SIG,rx=4,sender=0,nonce=14000000000
14.0027,DATA_DROP_SIG,rx=11,sender=0,nonce=14000000000
14.0027,DATA_DROP_SIG,rx=9,sender=0,nonce=14000000000
14.1019,DATA_DROP_SIG,rx=3,sender=0,nonce=14100000000
14.1019,DATA_DROP_SIG,rx=2,sender=0,nonce=14100000000
14.1019,DATA_DROP_SIG,rx=1,sender=0,nonce=14100000000
14.1019,DATA_DROP_SIG,rx=5,sender=0,nonce=14100000000
14.1019,DATA_DROP_SIG,rx=6,sender=0,nonce=14100000000
14.1019,DATA_DROP_SIG,rx=10,sender=0,nonce=14100000000
14.1019,DATA_DROP_SIG,rx=7,sender=0,nonce=14100000000
14.1019,DATA_DROP_SIG,rx=4,sender=0,nonce=14100000000
14.1019,DATA_DROP_SIG,rx=11,sender=0,nonce=14100000000
14.1019,DATA_DROP_SIG,rx=9,sender=0,nonce=14100000000
14.12,HO_DONE,veh=3,rsu=0,fast=0,delay=0.120000
14.2,HO_START,veh=4,from=0,to=1,trust=0.570000
14.2019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=14100000000
14.2019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=14100000000
14.2019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=14100000000
14.2019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=14100000000
14.2019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=14100000000
14.2019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=14100000000
14.2019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=14100000000
14.2019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=14100000000
14.2019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=14100000000
14.2019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=14100000000
14.32,HO_DONE,veh=4,rsu=1,fast=0,delay=0.120000
14.4,HO_START,veh=8,from=0,to=1,trust=0.570000
14.5019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=14400000000
14.5019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=14400000000
14.5019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=14400000000
14.5019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=14400000000
14.5019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=14400000000
14.5019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=14400000000
14.5019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=14400000000
14.5019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=14400000000
14.5019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=14400000000
14.5019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=14400000000
14.52,HO_DONE,veh=8,rsu=1,fast=0,delay=0.120000
14.6,HO_START,veh=8,from=1,to=0,trust=0.570000
14.72,HO_DONE,veh=8,rsu=0,fast=0,delay=0.120000
14.75,BLOCK_COMMIT_ITEM,accused=8,delta=-0.050000,trust=0.520000
14.75,BLOCK_COMMIT_ITEM,accused=8,delta=-0.050000,trust=0.470000
14.75,BLOCK_COMMIT_ITEM,accused=9,delta=-0.050000,trust=0.590000
14.75,BLOCK_COMMIT_ITEM,accused=7,delta=-0.050000,trust=0.520000
14.75,BLOCK_COMMIT_ITEM,accused=0,delta=-0.050000,trust=0.460000
14.75,BLOCK_COMMIT_ITEM,accused=7,delta=-0.050000,trust=0.470000
14.75,BLOCK_COMMIT_DONE,block=15,items=6,lat=0.050000
14.8019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=14700000000
14.8019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=14700000000
14.8019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=14700000000
14.8019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=14700000000
14.8019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=14700000000
14.8019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=14700000000
14.8019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=14700000000
14.8019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=14700000000
14.8019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=14700000000
14.8019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=14700000000
14.8022,DATA_DROP_SIG,rx=3,sender=0,nonce=14800000000
14.8022,DATA_DROP_SIG,rx=2,sender=0,nonce=14800000000
14.8022,DATA_DROP_SIG,rx=1,sender=0,nonce=14800000000
14.8022,DATA_DROP_SIG,rx=5,sender=0,nonce=14800000000
14.8022,DATA_DROP_SIG,rx=10,sender=0,nonce=14800000000
14.8022,DATA_DROP_SIG,rx=6,sender=0,nonce=14800000000
14.8022,DATA_DROP_SIG,rx=7,sender=0,nonce=14800000000
14.8022,DATA_DROP_SIG,rx=4,sender=0,nonce=14800000000
14.8022,DATA_DROP_SIG,rx=11,sender=0,nonce=14800000000
14.8022,DATA_DROP_SIG,rx=9,sender=0,nonce=14800000000
15,REPORT_SENT,by=0,about=4,delta=-0.050000
15,REPORT_SENT,by=1,about=6,delta=-0.050000
15,REPORT_SENT,by=2,about=6,delta=-0.050000
15,REPORT_SENT,by=3,about=9,delta=-0.050000
15,REPORT_SENT,by=4,about=3,delta=0.010000
15,REPORT_SENT,by=5,about=0,delta=0.010000
15,REPORT_SENT,by=6,about=4,delta=-0.050000
15,REPORT_SENT,by=7,about=6,delta=-0.050000
15,REPORT_SENT,by=8,about=7,delta=0.010000
15,REPORT_SENT,by=9,about=1,delta=-0.050000
15.0002,REPORT_RX_RSU,rsu=10,by=1,about=6,delta=-0.050000
15.0004,REPORT_RX_RSU,rsu=10,by=8,about=7,delta=0.010000
15.0006,REPORT_RX_RSU,rsu=10,by=5,about=0,delta=0.010000
15.0009,REPORT_RX_RSU,rsu=10,by=9,about=1,delta=-0.050000
15.0011,REPORT_RX_RSU,rsu=10,by=4,about=3,delta=0.010000
15.0013,REPORT_RX_RSU,rsu=10,by=0,about=4,delta=-0.050000
15.0015,REPORT_RX_RSU,rsu=10,by=7,about=6,delta=-0.050000
15.1019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=15000000000
15.1019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=15000000000
15.1019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=15000000000
15.1019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=15000000000
15.1019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=15000000000
15.1019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=15000000000
15.1019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=15000000000
15.1019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=15000000000
15.1019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=15000000000
15.1019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=15000000000
15.3019,DATA_DROP_SIG,rx=3,sender=0,nonce=15300000000
15.3019,DATA_DROP_SIG,rx=2,sender=0,nonce=15300000000
15.3019,DATA_DROP_SIG,rx=1,sender=0,nonce=15300000000
15.3019,DATA_DROP_SIG,rx=5,sender=0,nonce=15300000000
15.3019,DATA_DROP_SIG,rx=10,sender=0,nonce=15300000000
15.3019,DATA_DROP_SIG,rx=7,sender=0,nonce=15300000000
15.3019,DATA_DROP_SIG,rx=6,sender=0,nonce=15300000000
15.3019,DATA_DROP_SIG,rx=4,sender=0,nonce=15300000000
15.3019,DATA_DROP_SIG,rx=9,sender=0,nonce=15300000000
15.3019,DATA_DROP_SIG,rx=11,sender=0,nonce=15300000000
15.4019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=15300000000
15.4019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=15300000000
15.4019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=15300000000
15.4019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=15300000000
15.4019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=15300000000
15.4019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=15300000000
15.4019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=15300000000
15.4019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=15300000000
15.4019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=15300000000
15.4019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=15300000000
15.7019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=15600000000
15.7019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=15600000000
15.7019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=15600000000
15.7019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=15600000000
15.7019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=15600000000
15.7019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=15600000000
15.7019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=15600000000
15.7019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=15600000000
15.7019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=15600000000
15.7019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=15600000000
15.8,BLOCK_COMMIT_ITEM,accused=6,delta=-0.050000,trust=0.500000
15.8,BLOCK_COMMIT_ITEM,accused=7,delta=0.010000,trust=0.480000
15.8,BLOCK_COMMIT_ITEM,accused=0,delta=0.010000,trust=0.470000
15.8,BLOCK_COMMIT_ITEM,accused=1,delta=-0.050000,trust=0.540000
15.8,BLOCK_COMMIT_ITEM,accused=3,delta=0.010000,trust=0.700000
15.8,BLOCK_COMMIT_ITEM,accused=4,delta=-0.050000,trust=0.520000
15.8,BLOCK_COMMIT_ITEM,accused=6,delta=-0.050000,trust=0.450000
15.8,BLOCK_COMMIT_DONE,block=16,items=7,lat=0.050000
16,REPORT_SENT,by=0,about=5,delta=-0.050000
16,REPORT_SENT,by=1,about=7,delta=0.010000
16,REPORT_SENT,by=2,about=2,delta=-0.050000
16,REPORT_SENT,by=3,about=5,delta=-0.050000
16,REPORT_SENT,by=4,about=1,delta=-0.050000
16,REPORT_SENT,by=5,about=3,delta=-0.050000
16,REPORT_SENT,by=6,about=4,delta=-0.050000
16,REPORT_SENT,by=7,about=1,delta=-0.050000
16,REPORT_SENT,by=8,about=5,delta=0.010000
16,REPORT_SENT,by=9,about=2,delta=-0.050000
16.0002,REPORT_RX_RSU,rsu=10,by=4,about=1,delta=-0.050000
16.0005,REPORT_RX_RSU,rsu=10,by=0,about=5,delta=-0.050000
16.0007,REPORT_RX_RSU,rsu=10,by=1,about=7,delta=0.010000
16.0016,REPORT_RX_RSU,rsu=10,by=5,about=3,delta=-0.050000
16.0019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=15900000000
16.0019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=15900000000
16.0019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=15900000000
16.0019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=15900000000
16.0019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=15900000000
16.0019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=15900000000
16.002,REPORT_RX_RSU,rsu=10,by=9,about=2,delta=-0.050000
16.0022,REPORT_RX_RSU,rsu=10,by=7,about=1,delta=-0.050000
16.0039,REPORT_RX_RSU,rsu=10,by=8,about=5,delta=0.010000
16.3019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=16200000000
16.3019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=16200000000
16.3019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=16200000000
16.3019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=16200000000
16.3019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=16200000000
16.3019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=16200000000
16.3019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=16200000000
16.3019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=16200000000
16.3019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=16200000000
16.3019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=16200000000
16.4,HO_START,veh=2,from=0,to=1,trust=0.560000
16.4019,DATA_DROP_SIG,rx=3,sender=0,nonce=16400000000
16.4019,DATA_DROP_SIG,rx=2,sender=0,nonce=16400000000
16.4019,DATA_DROP_SIG,rx=1,sender=0,nonce=16400000000
16.4019,DATA_DROP_SIG,rx=5,sender=0,nonce=16400000000
16.4019,DATA_DROP_SIG,rx=10,sender=0,nonce=16400000000
16.4019,DATA_DROP_SIG,rx=7,sender=0,nonce=16400000000
16.4019,DATA_DROP_SIG,rx=6,sender=0,nonce=16400000000
16.4019,DATA_DROP_SIG,rx=4,sender=0,nonce=16400000000
16.4019,DATA_DROP_SIG,rx=9,sender=0,nonce=16400000000
16.4019,DATA_DROP_SIG,rx=11,sender=0,nonce=16400000000
16.52,HO_DONE,veh=2,rsu=1,fast=0,delay=0.120000
16.6019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=16500000000
16.6019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=16500000000
16.6019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=16500000000
16.6019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=16500000000
16.6019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=16500000000
16.6019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=16500000000
16.6019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=16500000000
16.6019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=16500000000
16.6019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=16500000000
16.6019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=16500000000
16.8,HO_START,veh=8,from=0,to=1,trust=0.470000
16.85,BLOCK_COMMIT_ITEM,accused=1,delta=-0.050000,trust=0.490000
16.85,BLOCK_COMMIT_ITEM,accused=5,delta=-0.050000,trust=0.370000
16.85,BLOCK_COMMIT_ITEM,accused=7,delta=0.010000,trust=0.490000
16.85,BLOCK_COMMIT_ITEM,accused=3,delta=-0.050000,trust=0.650000
16.85,BLOCK_COMMIT_ITEM,accused=2,delta=-0.050000,trust=0.510000
16.85,BLOCK_COMMIT_ITEM,accused=1,delta=-0.050000,trust=0.440000
16.85,BLOCK_COMMIT_ITEM,accused=5,delta=0.010000,trust=0.380000
16.85,BLOCK_COMMIT_DONE,block=17,items=7,lat=0.050000
16.9019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=16800000000
16.9019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=16800000000
16.9019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=16800000000
16.9019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=16800000000
16.9019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=16800000000
16.9019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=16800000000
16.9019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=16800000000
16.9019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=16800000000
16.9019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=16800000000
16.9019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=16800000000
16.9022,DATA_DROP_SIG,rx=3,sender=0,nonce=16900000000
16.9022,DATA_DROP_SIG,rx=2,sender=0,nonce=16900000000
16.9022,DATA_DROP_SIG,rx=1,sender=0,nonce=16900000000
16.9022,DATA_DROP_SIG,rx=5,sender=0,nonce=16900000000
16.9022,DATA_DROP_SIG,rx=7,sender=0,nonce=16900000000
16.9022,DATA_DROP_SIG,rx=6,sender=0,nonce=16900000000
16.9022,DATA_DROP_SIG,rx=10,sender=0,nonce=16900000000
16.9022,DATA_DROP_SIG,rx=4,sender=0,nonce=16900000000
16.9022,DATA_DROP_SIG,rx=9,sender=0,nonce=16900000000
16.9022,DATA_DROP_SIG,rx=11,sender=0,nonce=16900000000
16.92,HO_DONE,veh=8,rsu=1,fast=0,delay=0.120000
17,REPORT_SENT,by=0,about=8,delta=-0.050000
17,REPORT_SENT,by=1,about=6,delta=0.010000
17,REPORT_SENT,by=2,about=2,delta=-0.050000
17,REPORT_SENT,by=3,about=1,delta=-0.050000
17,REPORT_SENT,by=4,about=1,delta=0.010000
17,REPORT_SENT,by=5,about=7,delta=-0.050000
17,REPORT_SENT,by=6,about=0,delta=-0.050000
17,REPORT_SENT,by=7,about=9,delta=-0.050000
17,REPORT_SENT,by=8,about=6,delta=-0.050000
17,REPORT_SENT,by=9,about=7,delta=-0.050000
17,HO_START,veh=8,from=1,to=0,trust=0.470000
17.0002,REPORT_RX_RSU,rsu=10,by=9,about=7,delta=-0.050000
17.0004,REPORT_RX_RSU,rsu=10,by=4,about=1,delta=0.010000
17.0005,REPORT_RX_RSU,rsu=10,by=8,about=6,delta=-0.050000
17.0007,REPORT_RX_RSU,rsu=10,by=5,about=7,delta=-0.050000
17.0009,REPORT_RX_RSU,rsu=10,by=7,about=9,delta=-0.050000
17.001,REPORT_RX_RSU,rsu=10,by=1,about=6,delta=0.010000
17.0011,REPORT_RX_RSU,rsu=10,by=0,about=8,delta=-0.050000
17.12,HO_DONE,veh=8,rsu=0,fast=0,delay=0.120000
17.2019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=17100000000
17.2019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=17100000000
17.2019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=17100000000
17.2019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=17100000000
17.2019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=17100000000
17.2019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=17100000000
17.2019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=17100000000
17.2019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=17100000000
17.2019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=17100000000
17.2019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=17100000000
17.5019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=17400000000
17.5019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=17400000000
17.5019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=17400000000
17.5019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=17400000000
17.5019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=17400000000
17.5019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=17400000000
17.5019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=17400000000
17.5019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=17400000000
17.5019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=17400000000
17.5019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=17400000000
17.8019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=17700000000
17.8019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=17700000000
17.8019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=17700000000
17.8019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=17700000000
17.8019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=17700000000
17.8019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=17700000000
17.8019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=17700000000
17.8019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=17700000000
17.8019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=17700000000
17.8019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=17700000000
17.8022,DATA_DROP_SIG,rx=3,sender=0,nonce=17800000000
17.8022,DATA_DROP_SIG,rx=2,sender=0,nonce=17800000000
17.8022,DATA_DROP_SIG,rx=1,sender=0,nonce=17800000000
17.8022,DATA_DROP_SIG,rx=6,sender=0,nonce=17800000000
17.8022,DATA_DROP_SIG,rx=5,sender=0,nonce=17800000000
17.8022,DATA_DROP_SIG,rx=7,sender=0,nonce=17800000000
17.8022,DATA_DROP_SIG,rx=10,sender=0,nonce=17800000000
17.8022,DATA_DROP_SIG,rx=4,sender=0,nonce=17800000000
17.8022,DATA_DROP_SIG,rx=11,sender=0,nonce=17800000000
17.8022,DATA_DROP_SIG,rx=9,sender=0,nonce=17800000000
17.9,BLOCK_COMMIT_ITEM,accused=7,delta=-0.050000,trust=0.440000
17.9,BLOCK_COMMIT_ITEM,accused=1,delta=0.010000,trust=0.450000
17.9,BLOCK_COMMIT_ITEM,accused=6,delta=-0.050000,trust=0.400000
17.9,BLOCK_COMMIT_ITEM,accused=7,delta=-0.050000,trust=0.390000
17.9,BLOCK_COMMIT_ITEM,accused=9,delta=-0.050000,trust=0.540000
17.9,BLOCK_COMMIT_ITEM,accused=6,delta=0.010000,trust=0.410000
17.9,BLOCK_COMMIT_ITEM,accused=8,delta=-0.050000,trust=0.420000
17.9,BLOCK_COMMIT_DONE,block=18,items=7,lat=0.050000
18,REPORT_SENT,by=0,about=9,delta=-0.050000
18,REPORT_SENT,by=1,about=3,delta=-0.050000
18,REPORT_SENT,by=2,about=4,delta=0.010000
18,REPORT_SENT,by=3,about=1,delta=-0.050000
18,REPORT_SENT,by=4,about=0,delta=0.010000
18,REPORT_SENT,by=5,about=4,delta=-0.050000
18,REPORT_SENT,by=6,about=2,delta=0.010000
18,REPORT_SENT,by=7,about=4,delta=0.010000
18,REPORT_SENT,by=8,about=1,delta=0.010000
18,REPORT_SENT,by=9,about=6,delta=-0.050000
18.0002,REPORT_RX_RSU,rsu=10,by=8,about=1,delta=0.010000
18.0004,REPORT_RX_RSU,rsu=10,by=1,about=3,delta=-0.050000
18.0005,REPORT_RX_RSU,rsu=10,by=0,about=9,delta=-0.050000
18.0006,REPORT_RX_RSU,rsu=10,by=7,about=4,delta=0.010000
18.0008,REPORT_RX_RSU,rsu=10,by=4,about=0,delta=0.010000
18.0009,REPORT_RX_RSU,rsu=10,by=9,about=6,delta=-0.050000
18.1019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=18000000000
18.1019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=18000000000
18.1019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=18000000000
18.1019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=18000000000
18.1019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=18000000000
18.1019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=18000000000
18.1019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=18000000000
18.1019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=18000000000
18.2019,DATA_DROP_SIG,rx=3,sender=0,nonce=18200000000
18.2019,DATA_DROP_SIG,rx=2,sender=0,nonce=18200000000
18.2019,DATA_DROP_SIG,rx=6,sender=0,nonce=18200000000
18.2019,DATA_DROP_SIG,rx=1,sender=0,nonce=18200000000
18.2019,DATA_DROP_SIG,rx=5,sender=0,nonce=18200000000
18.2019,DATA_DROP_SIG,rx=7,sender=0,nonce=18200000000
18.2019,DATA_DROP_SIG,rx=10,sender=0,nonce=18200000000
18.2019,DATA_DROP_SIG,rx=4,sender=0,nonce=18200000000
18.2019,DATA_DROP_SIG,rx=9,sender=0,nonce=18200000000
18.2019,DATA_DROP_SIG,rx=11,sender=0,nonce=18200000000
18.4019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=18300000000
18.4019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=18300000000
18.4019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=18300000000
18.4019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=18300000000
18.4019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=18300000000
18.4019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=18300000000
18.4019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=18300000000
18.4019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=18300000000
18.4019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=18300000000
18.4019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=18300000000
18.7019,DATA_DROP_REPLAY,rx=3,sender=0,nonce=18600000000
18.7019,DATA_DROP_REPLAY,rx=6,sender=0,nonce=18600000000
18.7019,DATA_DROP_REPLAY,rx=2,sender=0,nonce=18600000000
18.7019,DATA_DROP_REPLAY,rx=1,sender=0,nonce=18600000000
18.7019,DATA_DROP_REPLAY,rx=5,sender=0,nonce=18600000000
18.7019,DATA_DROP_REPLAY,rx=4,sender=0,nonce=18600000000
18.7019,DATA_DROP_REPLAY,rx=7,sender=0,nonce=18600000000
18.7019,DATA_DROP_REPLAY,rx=10,sender=0,nonce=18600000000
18.7019,DATA_DROP_REPLAY,rx=11,sender=0,nonce=18600000000
18.7019,DATA_DROP_REPLAY,rx=9,sender=0,nonce=18600000000
18.7022,DATA_DROP_SIG,rx=3,sender=0,nonce=18700000000
18.7022,DATA_DROP_SIG,rx=6,sender=0,nonce=18700000000
18.7022,DATA_DROP_SIG,rx=2,sender=0,nonce=18700000000
18.7022,DATA_DROP_SIG,rx=1,sender=0,nonce=18700000000
18.7022,DATA_DROP_SIG,rx=5,sender=0,nonce=18700000000
18.7022,DATA_DROP_SIG,rx=4,sender=0,nonce=18700000000
18.7022,DATA_DROP_SIG,rx=7,sender=0,nonce=18700000000
18.7022,DATA_DROP_SIG,rx=10,sender=0,nonce=18700000000
18.7022,DATA_DROP_SIG,rx=11,sender=0,nonce=18700000000
18.7022,DATA_DROP_SIG,rx=9,sender=0,nonce=18700000000
18.95,BLOCK_COMMIT_ITEM,accused=1,delta=0.010000,trust=0.460000
18.95,BLOCK_COMMIT_ITEM,accused=3,delta=-0.050000,trust=0.600000
18.95,BLOCK_COMMIT_ITEM,accused=9,delta=-0.050000,trust=0.490000
18.95,BLOCK_COMMIT_ITEM,accused=4,delta=0.010000,trust=0.530000
